"dataset","manifest","field","field_kind","row_key","manifest_row","analysis_status","declared_path","declared_length","active_reader","required_for_runtime","current_declared_status","rebased_path","rebased_length","rebased_status","rebased_exists_physically","rebased_bytes","needs_staging","rationale"
"microglia","data/processed/04_differential_expression_enrichment/clusterProfiler/microglia/clusterProfiler_manifest.csv","collapsed_gene_input_file","runtime_required","CA2microgliasus_CA2microgliacon|GSEA_KEGG|KEGG",10,"success_with_terms","P://data/processed/04_differential_expression_enrichment/clusterProfiler/microglia/phenotype_within_unit/CA2_microglia/CA2microgliasus_CA2microgliacon/protein_group_audits/collapsed_gene_input.csv",196,"R/enrichment/enrichment_io.R:500 read_csv_contract",TRUE,"declared_root_unmounted","S:/Lab_Member/Tobi/Experiments/Exp9_Social-Stress/Analysis/proteomics/data/processed/04_differential_expression_enrichment/clusterProfiler/microglia/phenotype_within_unit/CA2_microglia/CA2microgliasus_CA2microgliacon/protein_group_audits/collapsed_gene_input.csv",262,"path_over_limit",TRUE,1382160,TRUE,"runtime-required, source exists, rebased path crosses the wall: stage"
"microglia","data/processed/04_differential_expression_enrichment/clusterProfiler/microglia/clusterProfiler_manifest.csv","collapsed_gene_input_file","runtime_required","CA2microgliasus_CA2microgliares|GSEA_GO|BP",11,"success_with_terms","P://data/processed/04_differential_expression_enrichment/clusterProfiler/microglia/phenotype_within_unit/CA2_microglia/CA2microgliasus_CA2microgliares/protein_group_audits/collapsed_gene_input.csv",196,"R/enrichment/enrichment_io.R:500 read_csv_contract",TRUE,"declared_root_unmounted","S:/Lab_Member/Tobi/Experiments/Exp9_Social-Stress/Analysis/proteomics/data/processed/04_differential_expression_enrichment/clusterProfiler/microglia/phenotype_within_unit/CA2_microglia/CA2microgliasus_CA2microgliares/protein_group_audits/collapsed_gene_input.csv",262,"path_over_limit",TRUE,1379511,TRUE,"runtime-required, source exists, rebased path crosses the wall: stage"
"microglia","data/processed/04_differential_expression_enrichment/clusterProfiler/microglia/clusterProfiler_manifest.csv","collapsed_gene_input_file","runtime_required","CA2microgliasus_CA2microgliares|GSEA_KEGG|KEGG",12,"success_with_terms","P://data/processed/04_differential_expression_enrichment/clusterProfiler/microglia/phenotype_within_unit/CA2_microglia/CA2microgliasus_CA2microgliares/protein_group_audits/collapsed_gene_input.csv",196,"R/enrichment/enrichment_io.R:500 read_csv_contract",TRUE,"declared_root_unmounted","S:/Lab_Member/Tobi/Experiments/Exp9_Social-Stress/Analysis/proteomics/data/processed/04_differential_expression_enrichment/clusterProfiler/microglia/phenotype_within_unit/CA2_microglia/CA2microgliasus_CA2microgliares/protein_group_audits/collapsed_gene_input.csv",262,"path_over_limit",TRUE,1379511,TRUE,"runtime-required, source exists, rebased path crosses the wall: stage"
"microglia","data/processed/04_differential_expression_enrichment/clusterProfiler/microglia/clusterProfiler_manifest.csv","collapsed_gene_input_file","runtime_required","CA3microgliares_CA3microgliacon|GSEA_GO|BP",13,"success_with_terms","P://data/processed/04_differential_expression_enrichment/clusterProfiler/microglia/phenotype_within_unit/CA3_microglia/CA3microgliares_CA3microgliacon/protein_group_audits/collapsed_gene_input.csv",196,"R/enrichment/enrichment_io.R:500 read_csv_contract",TRUE,"declared_root_unmounted","S:/Lab_Member/Tobi/Experiments/Exp9_Social-Stress/Analysis/proteomics/data/processed/04_differential_expression_enrichment/clusterProfiler/microglia/phenotype_within_unit/CA3_microglia/CA3microgliares_CA3microgliacon/protein_group_audits/collapsed_gene_input.csv",262,"path_over_limit",TRUE,1371635,TRUE,"runtime-required, source exists, rebased path crosses the wall: stage"
"microglia","data/processed/04_differential_expression_enrichment/clusterProfiler/microglia/clusterProfiler_manifest.csv","collapsed_gene_input_file","runtime_required","CA3microgliares_CA3microgliacon|GSEA_KEGG|KEGG",14,"success_with_terms","P://data/processed/04_differential_expression_enrichment/clusterProfiler/microglia/phenotype_within_unit/CA3_microglia/CA3microgliares_CA3microgliacon/protein_group_audits/collapsed_gene_input.csv",196,"R/enrichment/enrichment_io.R:500 read_csv_contract",TRUE,"declared_root_unmounted","S:/Lab_Member/Tobi/Experiments/Exp9_Social-Stress/Analysis/proteomics/data/processed/04_differential_expression_enrichment/clusterProfiler/microglia/phenotype_within_unit/CA3_microglia/CA3microgliares_CA3microgliacon/protein_group_audits/collapsed_gene_input.csv",262,"path_over_limit",TRUE,1371635,TRUE,"runtime-required, source exists, rebased path crosses the wall: stage"
"microglia","data/processed/04_differential_expression_enrichment/clusterProfiler/microglia/clusterProfiler_manifest.csv","collapsed_gene_input_file","runtime_required","CA3microgliasus_CA3microgliacon|GSEA_GO|BP",15,"success_with_terms","P://data/processed/04_differential_expression_enrichment/clusterProfiler/microglia/phenotype_within_unit/CA3_microglia/CA3microgliasus_CA3microgliacon/protein_group_audits/collapsed_gene_input.csv",196,"R/enrichment/enrichment_io.R:500 read_csv_contract",TRUE,"declared_root_unmounted","S:/Lab_Member/Tobi/Experiments/Exp9_Social-Stress/Analysis/proteomics/data/processed/04_differential_expression_enrichment/clusterProfiler/microglia/phenotype_within_unit/CA3_microglia/CA3microgliasus_CA3microgliacon/protein_group_audits/collapsed_gene_input.csv",262,"path_over_limit",TRUE,1384398,TRUE,"runtime-required, source exists, rebased path crosses the wall: stage"
"microglia","data/processed/04_differential_expression_enrichment/clusterProfiler/microglia/clusterProfiler_manifest.csv","collapsed_gene_input_file","runtime_required","CA3microgliasus_CA3microgliacon|GSEA_KEGG|KEGG",16,"success_with_terms","P://data/processed/04_differential_expression_enrichment/clusterProfiler/microglia/phenotype_within_unit/CA3_microglia/CA3microgliasus_CA3microgliacon/protein_group_audits/collapsed_gene_input.csv",196,"R/enrichment/enrichment_io.R:500 read_csv_contract",TRUE,"declared_root_unmounted","S:/Lab_Member/Tobi/Experiments/Exp9_Social-Stress/Analysis/proteomics/data/processed/04_differential_expression_enrichment/clusterProfiler/microglia/phenotype_within_unit/CA3_microglia/CA3microgliasus_CA3microgliacon/protein_group_audits/collapsed_gene_input.csv",262,"path_over_limit",TRUE,1384398,TRUE,"runtime-required, source exists, rebased path crosses the wall: stage"
"microglia","data/processed/04_differential_expression_enrichment/clusterProfiler/microglia/clusterProfiler_manifest.csv","collapsed_gene_input_file","runtime_required","CA3microgliasus_CA3microgliares|GSEA_GO|BP",17,"success_with_terms","P://data/processed/04_differential_expression_enrichment/clusterProfiler/microglia/phenotype_within_unit/CA3_microglia/CA3microgliasus_CA3microgliares/protein_group_audits/collapsed_gene_input.csv",196,"R/enrichment/enrichment_io.R:500 read_csv_contract",TRUE,"declared_root_unmounted","S:/Lab_Member/Tobi/Experiments/Exp9_Social-Stress/Analysis/proteomics/data/processed/04_differential_expression_enrichment/clusterProfiler/microglia/phenotype_within_unit/CA3_microglia/CA3microgliasus_CA3microgliares/protein_group_audits/collapsed_gene_input.csv",262,"path_over_limit",TRUE,1383231,TRUE,"runtime-required, source exists, rebased path crosses the wall: stage"
"microglia","data/processed/04_differential_expression_enrichment/clusterProfiler/microglia/clusterProfiler_manifest.csv","collapsed_gene_input_file","runtime_required","CA3microgliasus_CA3microgliares|GSEA_KEGG|KEGG",18,"success_with_terms","P://data/processed/04_differential_expression_enrichment/clusterProfiler/microglia/phenotype_within_unit/CA3_microglia/CA3microgliasus_CA3microgliares/protein_group_audits/collapsed_gene_input.csv",196,"R/enrichment/enrichment_io.R:500 read_csv_contract",TRUE,"declared_root_unmounted","S:/Lab_Member/Tobi/Experiments/Exp9_Social-Stress/Analysis/proteomics/data/processed/04_differential_expression_enrichment/clusterProfiler/microglia/phenotype_within_unit/CA3_microglia/CA3microgliasus_CA3microgliares/protein_group_audits/collapsed_gene_input.csv",262,"path_over_limit",TRUE,1383231,TRUE,"runtime-required, source exists, rebased path crosses the wall: stage"
"microglia","data/processed/04_differential_expression_enrichment/clusterProfiler/microglia/clusterProfiler_manifest.csv","collapsed_gene_input_file","runtime_required","DGmicrogliares_DGmicrogliacon|GSEA_GO|BP",19,"success_with_terms","P://data/processed/04_differential_expression_enrichment/clusterProfiler/microglia/phenotype_within_unit/DG_microglia/DGmicrogliares_DGmicrogliacon/protein_group_audits/collapsed_gene_input.csv",193,"R/enrichment/enrichment_io.R:500 read_csv_contract",TRUE,"declared_root_unmounted","S:/Lab_Member/Tobi/Experiments/Exp9_Social-Stress/Analysis/proteomics/data/processed/04_differential_expression_enrichment/clusterProfiler/microglia/phenotype_within_unit/DG_microglia/DGmicrogliares_DGmicrogliacon/protein_group_audits/collapsed_gene_input.csv",259,"present",TRUE,1376057,FALSE,"runtime-required and the rebased path is directly usable"
"microglia","data/processed/04_differential_expression_enrichment/clusterProfiler/microglia/clusterProfiler_manifest.csv","collapsed_gene_input_file","runtime_required","DGmicrogliares_DGmicrogliacon|GSEA_KEGG|KEGG",20,"success_with_terms","P://data/processed/04_differential_expression_enrichment/clusterProfiler/microglia/phenotype_within_unit/DG_microglia/DGmicrogliares_DGmicrogliacon/protein_group_audits/collapsed_gene_input.csv",193,"R/enrichment/enrichment_io.R:500 read_csv_contract",TRUE,"declared_root_unmounted","S:/Lab_Member/Tobi/Experiments/Exp9_Social-Stress/Analysis/proteomics/data/processed/04_differential_expression_enrichment/clusterProfiler/microglia/phenotype_within_unit/DG_microglia/DGmicrogliares_DGmicrogliacon/protein_group_audits/collapsed_gene_input.csv",259,"present",TRUE,1376057,FALSE,"runtime-required and the rebased path is directly usable"
"microglia","data/processed/04_differential_expression_enrichment/clusterProfiler/microglia/clusterProfiler_manifest.csv","collapsed_gene_input_file","runtime_required","DGmicrogliasus_DGmicrogliacon|GSEA_GO|BP",21,"success_with_terms","P://data/processed/04_differential_expression_enrichment/clusterProfiler/microglia/phenotype_within_unit/DG_microglia/DGmicrogliasus_DGmicrogliacon/protein_group_audits/collapsed_gene_input.csv",193,"R/enrichment/enrichment_io.R:500 read_csv_contract",TRUE,"declared_root_unmounted","S:/Lab_Member/Tobi/Experiments/Exp9_Social-Stress/Analysis/proteomics/data/processed/04_differential_expression_enrichment/clusterProfiler/microglia/phenotype_within_unit/DG_microglia/DGmicrogliasus_DGmicrogliacon/protein_group_audits/collapsed_gene_input.csv",259,"present",TRUE,1380501,FALSE,"runtime-required and the rebased path is directly usable"
"microglia","data/processed/04_differential_expression_enrichment/clusterProfiler/microglia/clusterProfiler_manifest.csv","collapsed_gene_input_file","runtime_required","DGmicrogliasus_DGmicrogliacon|GSEA_KEGG|KEGG",22,"success_with_terms","P://data/processed/04_differential_expression_enrichment/clusterProfiler/microglia/phenotype_within_unit/DG_microglia/DGmicrogliasus_DGmicrogliacon/protein_group_audits/collapsed_gene_input.csv",193,"R/enrichment/enrichment_io.R:500 read_csv_contract",TRUE,"declared_root_unmounted","S:/Lab_Member/Tobi/Experiments/Exp9_Social-Stress/Analysis/proteomics/data/processed/04_differential_expression_enrichment/clusterProfiler/microglia/phenotype_within_unit/DG_microglia/DGmicrogliasus_DGmicrogliacon/protein_group_audits/collapsed_gene_input.csv",259,"present",TRUE,1380501,FALSE,"runtime-required and the rebased path is directly usable"
"microglia","data/processed/04_differential_expression_enrichment/clusterProfiler/microglia/clusterProfiler_manifest.csv","collapsed_gene_input_file","runtime_required","DGmicrogliasus_DGmicrogliares|GSEA_GO|BP",23,"success_with_terms","P://data/processed/04_differential_expression_enrichment/clusterProfiler/microglia/phenotype_within_unit/DG_microglia/DGmicrogliasus_DGmicrogliares/protein_group_audits/collapsed_gene_input.csv",193,"R/enrichment/enrichment_io.R:500 read_csv_contract",TRUE,"declared_root_unmounted","S:/Lab_Member/Tobi/Experiments/Exp9_Social-Stress/Analysis/proteomics/data/processed/04_differential_expression_enrichment/clusterProfiler/microglia/phenotype_within_unit/DG_microglia/DGmicrogliasus_DGmicrogliares/protein_group_audits/collapsed_gene_input.csv",259,"present",TRUE,1382511,FALSE,"runtime-required and the rebased path is directly usable"
"microglia","data/processed/04_differential_expression_enrichment/clusterProfiler/microglia/clusterProfiler_manifest.csv","collapsed_gene_input_file","runtime_required","DGmicrogliasus_DGmicrogliares|GSEA_KEGG|KEGG",24,"success_with_terms","P://data/processed/04_differential_expression_enrichment/clusterProfiler/microglia/phenotype_within_unit/DG_microglia/DGmicrogliasus_DGmicrogliares/protein_group_audits/collapsed_gene_input.csv",193,"R/enrichment/enrichment_io.R:500 read_csv_contract",TRUE,"declared_root_unmounted","S:/Lab_Member/Tobi/Experiments/Exp9_Social-Stress/Analysis/proteomics/data/processed/04_differential_expression_enrichment/clusterProfiler/microglia/phenotype_within_unit/DG_microglia/DGmicrogliasus_DGmicrogliares/protein_group_audits/collapsed_gene_input.csv",259,"present",TRUE,1382511,FALSE,"runtime-required and the rebased path is directly usable"
"microglia","data/processed/04_differential_expression_enrichment/clusterProfiler/microglia/clusterProfiler_manifest.csv","term_gene_provenance_file","runtime_required","CA1microgliares_CA1microgliacon|GSEA_GO|BP",1,"success_with_terms","P://data/processed/04_differential_expression_enrichment/clusterProfiler/microglia/phenotype_within_unit/CA1_microglia/CA1microgliares_CA1microgliacon/protein_group_audits/gsea_go_term_gene_provenance.csv",204,"R/enrichment/enrichment_io.R:625 read_csv_contract",TRUE,"declared_root_unmounted","S:/Lab_Member/Tobi/Experiments/Exp9_Social-Stress/Analysis/proteomics/data/processed/04_differential_expression_enrichment/clusterProfiler/microglia/phenotype_within_unit/CA1_microglia/CA1microgliares_CA1microgliacon/protein_group_audits/gsea_go_term_gene_provenance.csv",270,"path_over_limit",TRUE,27310579,TRUE,"runtime-required, source exists, rebased path crosses the wall: stage"
"microglia","data/processed/04_differential_expression_enrichment/clusterProfiler/microglia/clusterProfiler_manifest.csv","term_gene_provenance_file","runtime_required","CA1microgliares_CA1microgliacon|GSEA_KEGG|KEGG",2,"success_with_terms","P://data/processed/04_differential_expression_enrichment/clusterProfiler/microglia/phenotype_within_unit/CA1_microglia/CA1microgliares_CA1microgliacon/protein_group_audits/gsea_kegg_term_gene_provenance.csv",206,"R/enrichment/enrichment_io.R:625 read_csv_contract",TRUE,"declared_root_unmounted","S:/Lab_Member/Tobi/Experiments/Exp9_Social-Stress/Analysis/proteomics/data/processed/04_differential_expression_enrichment/clusterProfiler/microglia/phenotype_within_unit/CA1_microglia/CA1microgliares_CA1microgliacon/protein_group_audits/gsea_kegg_term_gene_provenance.csv",272,"path_over_limit",TRUE,1669800,TRUE,"runtime-required, source exists, rebased path crosses the wall: stage"
